,url,video_id,playlist_id,channel_id
0,https://www.youtube.com/watch?v=0Zgc-vSvsFs,0Zgc-vSvsFs,PLe64465Ac4eh3znEqXgielN3gnwOozlvG,UCr2-QsbpVwSd_ksP3gh3ciQ
1,https://www.youtube.com/watch?v=j8TqyaxWRUk,j8TqyaxWRUk,PLe64465Ac4eh3znEqXgielN3gnwOozlvG,UCr2-QsbpVwSd_ksP3gh3ciQ
2,https://www.youtube.com/watch?v=Qa5IFOD4W9E,Qa5IFOD4W9E,PLe64465Ac4eh3znEqXgielN3gnwOozlvG,UCr2-QsbpVwSd_ksP3gh3ciQ
3,https://www.youtube.com/watch?v=l7x4ltS7i3M,l7x4ltS7i3M,PLe64465Ac4eis3Xe-gxWcZS0I6_tuzuIV,UCr2-QsbpVwSd_ksP3gh3ciQ
4,https://www.youtube.com/watch?v=jSeHPixAaBQ,jSeHPixAaBQ,PLe64465Ac4eis3Xe-gxWcZS0I6_tuzuIV,UCr2-QsbpVwSd_ksP3gh3ciQ
5,https://www.youtube.com/watch?v=8e7WB4bOgAg,8e7WB4bOgAg,PLe64465Ac4eis3Xe-gxWcZS0I6_tuzuIV,UCr2-QsbpVwSd_ksP3gh3ciQ
6,https://www.youtube.com/watch?v=gItz4oTe84U,gItz4oTe84U,PLe64465Ac4eis3Xe-gxWcZS0I6_tuzuIV,UCr2-QsbpVwSd_ksP3gh3ciQ
7,https://www.youtube.com/watch?v=QQLDu6s5rI4,QQLDu6s5rI4,PLe64465Ac4eis3Xe-gxWcZS0I6_tuzuIV,UCr2-QsbpVwSd_ksP3gh3ciQ
8,https://www.youtube.com/watch?v=a8O1T2OIbTI,a8O1T2OIbTI,PLe64465Ac4eis3Xe-gxWcZS0I6_tuzuIV,UCr2-QsbpVwSd_ksP3gh3ciQ
9,https://www.youtube.com/watch?v=RPWEp5OK6o0,RPWEp5OK6o0,PLe64465Ac4eis3Xe-gxWcZS0I6_tuzuIV,UCr2-QsbpVwSd_ksP3gh3ciQ
10,https://www.youtube.com/watch?v=WTIpxnOEbNU,WTIpxnOEbNU,PLe64465Ac4eis3Xe-gxWcZS0I6_tuzuIV,UCr2-QsbpVwSd_ksP3gh3ciQ
11,https://www.youtube.com/watch?v=IdR7Pmc3lLI,IdR7Pmc3lLI,PLe64465Ac4eis3Xe-gxWcZS0I6_tuzuIV,UCr2-QsbpVwSd_ksP3gh3ciQ
12,https://www.youtube.com/watch?v=vBj5-J7z5Wc,vBj5-J7z5Wc,PLe64465Ac4eis3Xe-gxWcZS0I6_tuzuIV,UCr2-QsbpVwSd_ksP3gh3ciQ
13,https://www.youtube.com/watch?v=AJA2zcR8Ums,AJA2zcR8Ums,PLe64465Ac4eis3Xe-gxWcZS0I6_tuzuIV,UCr2-QsbpVwSd_ksP3gh3ciQ
14,https://www.youtube.com/watch?v=riDkr2hHGP8,riDkr2hHGP8,PLe64465Ac4eis3Xe-gxWcZS0I6_tuzuIV,UCr2-QsbpVwSd_ksP3gh3ciQ
15,https://www.youtube.com/watch?v=nYUddQNUgDo,nYUddQNUgDo,PLe64465Ac4eis3Xe-gxWcZS0I6_tuzuIV,UCr2-QsbpVwSd_ksP3gh3ciQ
16,https://www.youtube.com/watch?v=0aNYQgiWSFI,0aNYQgiWSFI,PLe64465Ac4eis3Xe-gxWcZS0I6_tuzuIV,UCr2-QsbpVwSd_ksP3gh3ciQ
