url,video_id,playlist_id,channel_id,download
https://www.youtube.com/watch?v=4oeUuHHsovQ,4oeUuHHsovQ,PLriZt3RmcI31t-Wuhowp5LhRtI0LdaB7x,UCLRlryMfL8ffxzrtqv0_k_w,True
https://www.youtube.com/watch?v=hLxRIyvONqs,hLxRIyvONqs,PLriZt3RmcI31t-Wuhowp5LhRtI0LdaB7x,UCLRlryMfL8ffxzrtqv0_k_w,True
https://www.youtube.com/watch?v=kxqDVHyGj4M,kxqDVHyGj4M,PLriZt3RmcI31t-Wuhowp5LhRtI0LdaB7x,UCLRlryMfL8ffxzrtqv0_k_w,True
https://www.youtube.com/watch?v=0lTTRg5kZvQ,0lTTRg5kZvQ,PLriZt3RmcI31t-Wuhowp5LhRtI0LdaB7x,UCLRlryMfL8ffxzrtqv0_k_w,True
https://www.youtube.com/watch?v=eWi_4NHmLiU,eWi_4NHmLiU,PLriZt3RmcI31t-Wuhowp5LhRtI0LdaB7x,UCLRlryMfL8ffxzrtqv0_k_w,True
https://www.youtube.com/watch?v=vDRdujZ_51E,vDRdujZ_51E,PLriZt3RmcI31t-Wuhowp5LhRtI0LdaB7x,UCLRlryMfL8ffxzrtqv0_k_w,True
https://www.youtube.com/watch?v=H8vM0yuYS2Q,H8vM0yuYS2Q,PLriZt3RmcI31t-Wuhowp5LhRtI0LdaB7x,UCLRlryMfL8ffxzrtqv0_k_w,True
https://www.youtube.com/watch?v=AXpzyoP5Lgw,AXpzyoP5Lgw,PLriZt3RmcI31t-Wuhowp5LhRtI0LdaB7x,UCLRlryMfL8ffxzrtqv0_k_w,True
https://www.youtube.com/watch?v=Oza3av-gmQo,Oza3av-gmQo,PLriZt3RmcI31t-Wuhowp5LhRtI0LdaB7x,UCLRlryMfL8ffxzrtqv0_k_w,True
https://www.youtube.com/watch?v=G1woWvn9Me0,G1woWvn9Me0,PLriZt3RmcI31t-Wuhowp5LhRtI0LdaB7x,UCLRlryMfL8ffxzrtqv0_k_w,True
https://www.youtube.com/watch?v=mtpCdhSlJlY,mtpCdhSlJlY,PLriZt3RmcI31t-Wuhowp5LhRtI0LdaB7x,UCLRlryMfL8ffxzrtqv0_k_w,True
https://www.youtube.com/watch?v=gNPtRz7Fndc,gNPtRz7Fndc,PLriZt3RmcI31t-Wuhowp5LhRtI0LdaB7x,UCLRlryMfL8ffxzrtqv0_k_w,True
https://www.youtube.com/watch?v=BbjnVOaPmxQ,BbjnVOaPmxQ,PLriZt3RmcI31t-Wuhowp5LhRtI0LdaB7x,UCLRlryMfL8ffxzrtqv0_k_w,True
https://www.youtube.com/watch?v=B5-Dwj34TWM,B5-Dwj34TWM,PLriZt3RmcI31t-Wuhowp5LhRtI0LdaB7x,UCLRlryMfL8ffxzrtqv0_k_w,True
https://www.youtube.com/watch?v=5sN_TYQxpEo,5sN_TYQxpEo,PLriZt3RmcI31t-Wuhowp5LhRtI0LdaB7x,UCLRlryMfL8ffxzrtqv0_k_w,True
https://www.youtube.com/watch?v=XCACoICf9S8,XCACoICf9S8,PLriZt3RmcI31t-Wuhowp5LhRtI0LdaB7x,UCLRlryMfL8ffxzrtqv0_k_w,True
https://www.youtube.com/watch?v=yQbVW4U3sxs,yQbVW4U3sxs,PLriZt3RmcI31t-Wuhowp5LhRtI0LdaB7x,UCLRlryMfL8ffxzrtqv0_k_w,True
https://www.youtube.com/watch?v=_rT4Sb5p9uQ,_rT4Sb5p9uQ,PLriZt3RmcI31t-Wuhowp5LhRtI0LdaB7x,UCLRlryMfL8ffxzrtqv0_k_w,True
https://www.youtube.com/watch?v=_uA96PRjhFs,_uA96PRjhFs,PLriZt3RmcI31t-Wuhowp5LhRtI0LdaB7x,UCLRlryMfL8ffxzrtqv0_k_w,True
https://www.youtube.com/watch?v=ceuMf8QVtHw,ceuMf8QVtHw,PLriZt3RmcI31t-Wuhowp5LhRtI0LdaB7x,UCLRlryMfL8ffxzrtqv0_k_w,True
https://www.youtube.com/watch?v=5kclMDssq30,5kclMDssq30,PLriZt3RmcI31t-Wuhowp5LhRtI0LdaB7x,UCLRlryMfL8ffxzrtqv0_k_w,True
https://www.youtube.com/watch?v=3WBKwSVA9hM,3WBKwSVA9hM,PLriZt3RmcI31t-Wuhowp5LhRtI0LdaB7x,UCLRlryMfL8ffxzrtqv0_k_w,True
https://www.youtube.com/watch?v=8tm_WxNLLRY,8tm_WxNLLRY,PLriZt3RmcI31t-Wuhowp5LhRtI0LdaB7x,UCLRlryMfL8ffxzrtqv0_k_w,True
