,url,video_id,playlist_id,channel_id
0,https://www.youtube.com/watch?v=Kkhpj9SZ394,Kkhpj9SZ394,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
1,https://www.youtube.com/watch?v=TQeDUo298ac,TQeDUo298ac,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
2,https://www.youtube.com/watch?v=7ZHPfzh6ccc,7ZHPfzh6ccc,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
3,https://www.youtube.com/watch?v=tJNmsetZW1k,tJNmsetZW1k,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
4,https://www.youtube.com/watch?v=tDRInzMs8M8,tDRInzMs8M8,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
5,https://www.youtube.com/watch?v=lESP-Q60XT4,lESP-Q60XT4,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
6,https://www.youtube.com/watch?v=i3BEaoVCLbM,i3BEaoVCLbM,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
7,https://www.youtube.com/watch?v=COcGIzoSLGk,COcGIzoSLGk,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
8,https://www.youtube.com/watch?v=re0P_BWoNYs,re0P_BWoNYs,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
9,https://www.youtube.com/watch?v=niq2HR57Ovw,niq2HR57Ovw,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
10,https://www.youtube.com/watch?v=XbA3hdrf0hk,XbA3hdrf0hk,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
11,https://www.youtube.com/watch?v=0dhK4WqTfDA,0dhK4WqTfDA,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
12,https://www.youtube.com/watch?v=KclVtzTTpjA,KclVtzTTpjA,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
13,https://www.youtube.com/watch?v=i6MBMfCh8ok,i6MBMfCh8ok,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
14,https://www.youtube.com/watch?v=_dPzRFdseD0,_dPzRFdseD0,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
15,https://www.youtube.com/watch?v=YLsF2JIOT9Q,YLsF2JIOT9Q,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
16,https://www.youtube.com/watch?v=de52LKky8BE,de52LKky8BE,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
17,https://www.youtube.com/watch?v=GsiVaVdxnMs,GsiVaVdxnMs,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
18,https://www.youtube.com/watch?v=Uwji3DhB9BY,Uwji3DhB9BY,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
19,https://www.youtube.com/watch?v=N8cMdhf-vD0,N8cMdhf-vD0,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
20,https://www.youtube.com/watch?v=YIcVO_ICK7o,YIcVO_ICK7o,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
21,https://www.youtube.com/watch?v=wRM3L2trBe0,wRM3L2trBe0,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
22,https://www.youtube.com/watch?v=T2iVpaSW5XA,T2iVpaSW5XA,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
23,https://www.youtube.com/watch?v=clJDngEJhsM,clJDngEJhsM,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
24,https://www.youtube.com/watch?v=1BANM4h7DGs,1BANM4h7DGs,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
25,https://www.youtube.com/watch?v=5iFq3VAu-bg,5iFq3VAu-bg,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
26,https://www.youtube.com/watch?v=AnfJ19RcEbk,AnfJ19RcEbk,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
27,https://www.youtube.com/watch?v=2StASkPF1Js,2StASkPF1Js,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
28,https://www.youtube.com/watch?v=NlFbRDYmFOM,NlFbRDYmFOM,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
29,https://www.youtube.com/watch?v=_NY2fL1VhoM,_NY2fL1VhoM,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
30,https://www.youtube.com/watch?v=Yr1cb0LceF0,Yr1cb0LceF0,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
31,https://www.youtube.com/watch?v=NPmYdV05OgA,NPmYdV05OgA,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
32,https://www.youtube.com/watch?v=52rvWzlvMR0,52rvWzlvMR0,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
33,https://www.youtube.com/watch?v=H9MuzGpY7Wc,H9MuzGpY7Wc,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
34,https://www.youtube.com/watch?v=ovDcnxUa_58,ovDcnxUa_58,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
35,https://www.youtube.com/watch?v=KTn0-OBH6Qw,KTn0-OBH6Qw,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
36,https://www.youtube.com/watch?v=Dh9OF0u4x5g,Dh9OF0u4x5g,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
37,https://www.youtube.com/watch?v=pV2K1oM4RUE,pV2K1oM4RUE,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
38,https://www.youtube.com/watch?v=J_YU_wc8ptM,J_YU_wc8ptM,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
39,https://www.youtube.com/watch?v=_9hM2CemlAg,_9hM2CemlAg,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
40,https://www.youtube.com/watch?v=CI6PCcKfo_c,CI6PCcKfo_c,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
41,https://www.youtube.com/watch?v=mlwO2W30GuY,mlwO2W30GuY,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
42,https://www.youtube.com/watch?v=n7ogTnJKGQA,n7ogTnJKGQA,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
43,https://www.youtube.com/watch?v=ktKOezTOdes,ktKOezTOdes,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
44,https://www.youtube.com/watch?v=G1tGiMXH3zI,G1tGiMXH3zI,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
45,https://www.youtube.com/watch?v=PvlYhgS5VXk,PvlYhgS5VXk,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
46,https://www.youtube.com/watch?v=v96QOf6dr_g,v96QOf6dr_g,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
47,https://www.youtube.com/watch?v=b81JHiJBjt0,b81JHiJBjt0,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
48,https://www.youtube.com/watch?v=W6AlCOUi0gc,W6AlCOUi0gc,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
49,https://www.youtube.com/watch?v=jagFLo2Md_w,jagFLo2Md_w,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
50,https://www.youtube.com/watch?v=ITkEQQPsTp0,ITkEQQPsTp0,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
51,https://www.youtube.com/watch?v=K4H15osIJ08,K4H15osIJ08,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
52,https://www.youtube.com/watch?v=AzWYcDHf5Js,AzWYcDHf5Js,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
53,https://www.youtube.com/watch?v=K85OeTHlALM,K85OeTHlALM,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
54,https://www.youtube.com/watch?v=HeF6lK5R8n8,HeF6lK5R8n8,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
55,https://www.youtube.com/watch?v=YGRpmcu2xjs,YGRpmcu2xjs,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
56,https://www.youtube.com/watch?v=jsxENW-NBZw,jsxENW-NBZw,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
57,https://www.youtube.com/watch?v=UqL0fUlXqwA,UqL0fUlXqwA,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
58,https://www.youtube.com/watch?v=RhdkamDazWw,RhdkamDazWw,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
59,https://www.youtube.com/watch?v=DWd9NFJKUgE,DWd9NFJKUgE,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
60,https://www.youtube.com/watch?v=O6VtlQs8QjY,O6VtlQs8QjY,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
61,https://www.youtube.com/watch?v=cfhU-GD9nrU,cfhU-GD9nrU,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
62,https://www.youtube.com/watch?v=H89GKtn2_lM,H89GKtn2_lM,PLv1qHE0zuJL9qUw-uuiZs1JWXJYKQf_wi,UCCXoCcu9Rp7NPbTzIvogpZg
