Unnamed: 0,url,video_id,playlist_id,channel_id
40000,https://www.youtube.com/watch?v=rwJQMgmvKQY,rwJQMgmvKQY,PLsRNoUx8w3rPXt1uVld-mx1uf2FehChdQ,UCsT0YIqwnpJCM-mx7-gSA4Q
40001,https://www.youtube.com/watch?v=iafR13fl9J0,iafR13fl9J0,PLsRNoUx8w3rPXt1uVld-mx1uf2FehChdQ,UCsT0YIqwnpJCM-mx7-gSA4Q
40002,https://www.youtube.com/watch?v=q51A5EXblPc,q51A5EXblPc,PLsRNoUx8w3rPXt1uVld-mx1uf2FehChdQ,UCsT0YIqwnpJCM-mx7-gSA4Q
40003,https://www.youtube.com/watch?v=nJjTfIGqbfU,nJjTfIGqbfU,PLsRNoUx8w3rPXt1uVld-mx1uf2FehChdQ,UCsT0YIqwnpJCM-mx7-gSA4Q
40004,https://www.youtube.com/watch?v=pWatxpzDsz8,pWatxpzDsz8,PLsRNoUx8w3rPXt1uVld-mx1uf2FehChdQ,UCsT0YIqwnpJCM-mx7-gSA4Q
40005,https://www.youtube.com/watch?v=xLjbkp1-lOM,xLjbkp1-lOM,PLsRNoUx8w3rPXt1uVld-mx1uf2FehChdQ,UCsT0YIqwnpJCM-mx7-gSA4Q
40006,https://www.youtube.com/watch?v=5IWi6oveh-E,5IWi6oveh-E,PLsRNoUx8w3rOTGNP_W1u1jMFpO4kblx_x,UCsT0YIqwnpJCM-mx7-gSA4Q
40007,https://www.youtube.com/watch?v=f8cdQlMkVUI,f8cdQlMkVUI,PLsRNoUx8w3rOTGNP_W1u1jMFpO4kblx_x,UCsT0YIqwnpJCM-mx7-gSA4Q
40008,https://www.youtube.com/watch?v=HDfaJxsVDkY,HDfaJxsVDkY,PLsRNoUx8w3rOTGNP_W1u1jMFpO4kblx_x,UCsT0YIqwnpJCM-mx7-gSA4Q
40009,https://www.youtube.com/watch?v=iLG9vH4qAx0,iLG9vH4qAx0,PLsRNoUx8w3rOTGNP_W1u1jMFpO4kblx_x,UCsT0YIqwnpJCM-mx7-gSA4Q
40010,https://www.youtube.com/watch?v=qCxml9JLMEs,qCxml9JLMEs,PLsRNoUx8w3rOTGNP_W1u1jMFpO4kblx_x,UCsT0YIqwnpJCM-mx7-gSA4Q
40011,https://www.youtube.com/watch?v=fyy6U04C35I,fyy6U04C35I,PLsRNoUx8w3rOTGNP_W1u1jMFpO4kblx_x,UCsT0YIqwnpJCM-mx7-gSA4Q
40012,https://www.youtube.com/watch?v=uxUZpdApv0k,uxUZpdApv0k,PLsRNoUx8w3rOTGNP_W1u1jMFpO4kblx_x,UCsT0YIqwnpJCM-mx7-gSA4Q
40013,https://www.youtube.com/watch?v=7dfs5iFpZe0,7dfs5iFpZe0,PLsRNoUx8w3rOTGNP_W1u1jMFpO4kblx_x,UCsT0YIqwnpJCM-mx7-gSA4Q
40014,https://www.youtube.com/watch?v=CIksZcIIUeM,CIksZcIIUeM,PLsRNoUx8w3rOTGNP_W1u1jMFpO4kblx_x,UCsT0YIqwnpJCM-mx7-gSA4Q
40015,https://www.youtube.com/watch?v=3WRcK9FY7fs,3WRcK9FY7fs,PLsRNoUx8w3rOTGNP_W1u1jMFpO4kblx_x,UCsT0YIqwnpJCM-mx7-gSA4Q
40016,https://www.youtube.com/watch?v=1Oedt0FimJw,1Oedt0FimJw,PLsRNoUx8w3rOTGNP_W1u1jMFpO4kblx_x,UCsT0YIqwnpJCM-mx7-gSA4Q
40017,https://www.youtube.com/watch?v=8RNkBSSZSl0,8RNkBSSZSl0,PLsRNoUx8w3rOTGNP_W1u1jMFpO4kblx_x,UCsT0YIqwnpJCM-mx7-gSA4Q
40018,https://www.youtube.com/watch?v=uZFKhun2fx8,uZFKhun2fx8,PLsRNoUx8w3rOTGNP_W1u1jMFpO4kblx_x,UCsT0YIqwnpJCM-mx7-gSA4Q
40019,https://www.youtube.com/watch?v=xMabXE9QofU,xMabXE9QofU,PLsRNoUx8w3rOTGNP_W1u1jMFpO4kblx_x,UCsT0YIqwnpJCM-mx7-gSA4Q
40020,https://www.youtube.com/watch?v=GNrRVVRsI9I,GNrRVVRsI9I,PLsRNoUx8w3rMQrVsnRor24RZHvFCYiUb-,UCsT0YIqwnpJCM-mx7-gSA4Q
40021,https://www.youtube.com/watch?v=1k1dyPnNytc,1k1dyPnNytc,PLsRNoUx8w3rMQrVsnRor24RZHvFCYiUb-,UCsT0YIqwnpJCM-mx7-gSA4Q
40022,https://www.youtube.com/watch?v=Zy6K8Q3j85g,Zy6K8Q3j85g,PLsRNoUx8w3rMQrVsnRor24RZHvFCYiUb-,UCsT0YIqwnpJCM-mx7-gSA4Q
40023,https://www.youtube.com/watch?v=Jzklb3MO124,Jzklb3MO124,PLsRNoUx8w3rMQrVsnRor24RZHvFCYiUb-,UCsT0YIqwnpJCM-mx7-gSA4Q
40024,https://www.youtube.com/watch?v=Vv3h0ifpB84,Vv3h0ifpB84,PLsRNoUx8w3rMQrVsnRor24RZHvFCYiUb-,UCsT0YIqwnpJCM-mx7-gSA4Q
40025,https://www.youtube.com/watch?v=ShdFHpBOUak,ShdFHpBOUak,PLsRNoUx8w3rNbsEX57yqfQGBTD32bFkkk,UCsT0YIqwnpJCM-mx7-gSA4Q
40026,https://www.youtube.com/watch?v=wRpiVgjZcHM,wRpiVgjZcHM,PLsRNoUx8w3rNbsEX57yqfQGBTD32bFkkk,UCsT0YIqwnpJCM-mx7-gSA4Q
40027,https://www.youtube.com/watch?v=b4loBphYCXI,b4loBphYCXI,PLsRNoUx8w3rNbsEX57yqfQGBTD32bFkkk,UCsT0YIqwnpJCM-mx7-gSA4Q
40028,https://www.youtube.com/watch?v=N2Tuv4gj7Wo,N2Tuv4gj7Wo,PLsRNoUx8w3rNbsEX57yqfQGBTD32bFkkk,UCsT0YIqwnpJCM-mx7-gSA4Q
40029,https://www.youtube.com/watch?v=RWNJq8F3l5Y,RWNJq8F3l5Y,PLsRNoUx8w3rNbsEX57yqfQGBTD32bFkkk,UCsT0YIqwnpJCM-mx7-gSA4Q
40030,https://www.youtube.com/watch?v=Z_huKVNDHVE,Z_huKVNDHVE,PLsRNoUx8w3rNbsEX57yqfQGBTD32bFkkk,UCsT0YIqwnpJCM-mx7-gSA4Q
40031,https://www.youtube.com/watch?v=vMc816GiT48,vMc816GiT48,PLsRNoUx8w3rNbsEX57yqfQGBTD32bFkkk,UCsT0YIqwnpJCM-mx7-gSA4Q
40032,https://www.youtube.com/watch?v=WbVmvJ7LZTg,WbVmvJ7LZTg,PLsRNoUx8w3rNbsEX57yqfQGBTD32bFkkk,UCsT0YIqwnpJCM-mx7-gSA4Q
40033,https://www.youtube.com/watch?v=kDmfuQzYuU8,kDmfuQzYuU8,PLsRNoUx8w3rNbsEX57yqfQGBTD32bFkkk,UCsT0YIqwnpJCM-mx7-gSA4Q
40034,https://www.youtube.com/watch?v=LfQHtEmm7aM,LfQHtEmm7aM,PLsRNoUx8w3rNbsEX57yqfQGBTD32bFkkk,UCsT0YIqwnpJCM-mx7-gSA4Q
40035,https://www.youtube.com/watch?v=NeLSxfcoabY,NeLSxfcoabY,PLsRNoUx8w3rNbsEX57yqfQGBTD32bFkkk,UCsT0YIqwnpJCM-mx7-gSA4Q
40036,https://www.youtube.com/watch?v=XBNLDc0AEsM,XBNLDc0AEsM,PLsRNoUx8w3rNbsEX57yqfQGBTD32bFkkk,UCsT0YIqwnpJCM-mx7-gSA4Q
