Unnamed: 0,url,video_id,playlist_id,channel_id
50000,https://www.youtube.com/watch?v=BdLU9I4JDAA,BdLU9I4JDAA,PLsRNoUx8w3rMzRnIIYOsv-oYXbIHqDNk_,UCsT0YIqwnpJCM-mx7-gSA4Q
50001,https://www.youtube.com/watch?v=i22v8iTwlDQ,i22v8iTwlDQ,PLsRNoUx8w3rMzRnIIYOsv-oYXbIHqDNk_,UCsT0YIqwnpJCM-mx7-gSA4Q
50002,https://www.youtube.com/watch?v=h3vDVjfzQ0g,h3vDVjfzQ0g,PLsRNoUx8w3rMzRnIIYOsv-oYXbIHqDNk_,UCsT0YIqwnpJCM-mx7-gSA4Q
50003,https://www.youtube.com/watch?v=C1ypPxT0HHk,C1ypPxT0HHk,PLsRNoUx8w3rMzRnIIYOsv-oYXbIHqDNk_,UCsT0YIqwnpJCM-mx7-gSA4Q
50004,https://www.youtube.com/watch?v=N_kW8N2BU6c,N_kW8N2BU6c,PLsRNoUx8w3rMzRnIIYOsv-oYXbIHqDNk_,UCsT0YIqwnpJCM-mx7-gSA4Q
50005,https://www.youtube.com/watch?v=0PUZLZ-75sE,0PUZLZ-75sE,PLsRNoUx8w3rMzRnIIYOsv-oYXbIHqDNk_,UCsT0YIqwnpJCM-mx7-gSA4Q
50006,https://www.youtube.com/watch?v=BSpCxWAdcXM,BSpCxWAdcXM,PLsRNoUx8w3rMzRnIIYOsv-oYXbIHqDNk_,UCsT0YIqwnpJCM-mx7-gSA4Q
50007,https://www.youtube.com/watch?v=rkinq_npqN0,rkinq_npqN0,PLsRNoUx8w3rMzRnIIYOsv-oYXbIHqDNk_,UCsT0YIqwnpJCM-mx7-gSA4Q
50008,https://www.youtube.com/watch?v=6Cs7C9cu9og,6Cs7C9cu9og,PLsRNoUx8w3rMzRnIIYOsv-oYXbIHqDNk_,UCsT0YIqwnpJCM-mx7-gSA4Q
50009,https://www.youtube.com/watch?v=6iluiizKSL8,6iluiizKSL8,PLsRNoUx8w3rMzRnIIYOsv-oYXbIHqDNk_,UCsT0YIqwnpJCM-mx7-gSA4Q
50010,https://www.youtube.com/watch?v=2uH4vhH_7AI,2uH4vhH_7AI,PLsRNoUx8w3rMzRnIIYOsv-oYXbIHqDNk_,UCsT0YIqwnpJCM-mx7-gSA4Q
50011,https://www.youtube.com/watch?v=YojuFAdXT4U,YojuFAdXT4U,PLsRNoUx8w3rMzRnIIYOsv-oYXbIHqDNk_,UCsT0YIqwnpJCM-mx7-gSA4Q
50012,https://www.youtube.com/watch?v=LtG5iPerB7Q,LtG5iPerB7Q,PLsRNoUx8w3rMzRnIIYOsv-oYXbIHqDNk_,UCsT0YIqwnpJCM-mx7-gSA4Q
50013,https://www.youtube.com/watch?v=DrUWZ7OvrPg,DrUWZ7OvrPg,PLsRNoUx8w3rMzRnIIYOsv-oYXbIHqDNk_,UCsT0YIqwnpJCM-mx7-gSA4Q
50014,https://www.youtube.com/watch?v=YcW19Lntl-Y,YcW19Lntl-Y,PLsRNoUx8w3rMzRnIIYOsv-oYXbIHqDNk_,UCsT0YIqwnpJCM-mx7-gSA4Q
50015,https://www.youtube.com/watch?v=TZgfKLc4yyM,TZgfKLc4yyM,PLsRNoUx8w3rMzRnIIYOsv-oYXbIHqDNk_,UCsT0YIqwnpJCM-mx7-gSA4Q
50016,https://www.youtube.com/watch?v=bRVYfip4ErU,bRVYfip4ErU,PLsRNoUx8w3rMzRnIIYOsv-oYXbIHqDNk_,UCsT0YIqwnpJCM-mx7-gSA4Q
50017,https://www.youtube.com/watch?v=cOCqEUgwYK4,cOCqEUgwYK4,PLsRNoUx8w3rMzRnIIYOsv-oYXbIHqDNk_,UCsT0YIqwnpJCM-mx7-gSA4Q
50018,https://www.youtube.com/watch?v=96PdcN-yiBM,96PdcN-yiBM,PLsRNoUx8w3rMzRnIIYOsv-oYXbIHqDNk_,UCsT0YIqwnpJCM-mx7-gSA4Q
50019,https://www.youtube.com/watch?v=YLGSjLSEgo8,YLGSjLSEgo8,PLsRNoUx8w3rMzRnIIYOsv-oYXbIHqDNk_,UCsT0YIqwnpJCM-mx7-gSA4Q
50020,https://www.youtube.com/watch?v=4aXupvNp00g,4aXupvNp00g,PLsRNoUx8w3rMzRnIIYOsv-oYXbIHqDNk_,UCsT0YIqwnpJCM-mx7-gSA4Q
50021,https://www.youtube.com/watch?v=dIxEGIiTRRc,dIxEGIiTRRc,PLsRNoUx8w3rMzRnIIYOsv-oYXbIHqDNk_,UCsT0YIqwnpJCM-mx7-gSA4Q
50022,https://www.youtube.com/watch?v=NCzs8JM2awQ,NCzs8JM2awQ,PLsRNoUx8w3rMzRnIIYOsv-oYXbIHqDNk_,UCsT0YIqwnpJCM-mx7-gSA4Q
50023,https://www.youtube.com/watch?v=o6lTKFh0yo4,o6lTKFh0yo4,PLsRNoUx8w3rMzRnIIYOsv-oYXbIHqDNk_,UCsT0YIqwnpJCM-mx7-gSA4Q
50024,https://www.youtube.com/watch?v=Jgn1bUjvxEM,Jgn1bUjvxEM,PLsRNoUx8w3rMzRnIIYOsv-oYXbIHqDNk_,UCsT0YIqwnpJCM-mx7-gSA4Q
50025,https://www.youtube.com/watch?v=K_79cuSasUQ,K_79cuSasUQ,PLsRNoUx8w3rMzRnIIYOsv-oYXbIHqDNk_,UCsT0YIqwnpJCM-mx7-gSA4Q
50026,https://www.youtube.com/watch?v=iuq7WEy_A2w,iuq7WEy_A2w,PLsRNoUx8w3rMzRnIIYOsv-oYXbIHqDNk_,UCsT0YIqwnpJCM-mx7-gSA4Q
50027,https://www.youtube.com/watch?v=w7v41GlFSvo,w7v41GlFSvo,PLsRNoUx8w3rMzRnIIYOsv-oYXbIHqDNk_,UCsT0YIqwnpJCM-mx7-gSA4Q
50028,https://www.youtube.com/watch?v=7J-Z-k0ewDI,7J-Z-k0ewDI,PLsRNoUx8w3rMzRnIIYOsv-oYXbIHqDNk_,UCsT0YIqwnpJCM-mx7-gSA4Q
50029,https://www.youtube.com/watch?v=ObO3Ifhzl4I,ObO3Ifhzl4I,PLsRNoUx8w3rMzRnIIYOsv-oYXbIHqDNk_,UCsT0YIqwnpJCM-mx7-gSA4Q
50030,https://www.youtube.com/watch?v=4wnJIY4nCvU,4wnJIY4nCvU,PLsRNoUx8w3rMzRnIIYOsv-oYXbIHqDNk_,UCsT0YIqwnpJCM-mx7-gSA4Q
50031,https://www.youtube.com/watch?v=Bqon4_rKigs,Bqon4_rKigs,PLsRNoUx8w3rMzRnIIYOsv-oYXbIHqDNk_,UCsT0YIqwnpJCM-mx7-gSA4Q
