Unnamed: 0,url,video_id,playlist_id,channel_id
70000,https://www.youtube.com/watch?v=Ma6m4iTj6fA,Ma6m4iTj6fA,PLsRNoUx8w3rMPT_e3BG8I2zho6CfSpS0h,UCsT0YIqwnpJCM-mx7-gSA4Q
70001,https://www.youtube.com/watch?v=MFlX_iKVE8U,MFlX_iKVE8U,PLsRNoUx8w3rMPT_e3BG8I2zho6CfSpS0h,UCsT0YIqwnpJCM-mx7-gSA4Q
70002,https://www.youtube.com/watch?v=OonT2PqwFS0,OonT2PqwFS0,PLsRNoUx8w3rMPT_e3BG8I2zho6CfSpS0h,UCsT0YIqwnpJCM-mx7-gSA4Q
70003,https://www.youtube.com/watch?v=ilPt2aIwUb8,ilPt2aIwUb8,PLsRNoUx8w3rMPT_e3BG8I2zho6CfSpS0h,UCsT0YIqwnpJCM-mx7-gSA4Q
70004,https://www.youtube.com/watch?v=4rSyFV6MEss,4rSyFV6MEss,PLsRNoUx8w3rMPT_e3BG8I2zho6CfSpS0h,UCsT0YIqwnpJCM-mx7-gSA4Q
70005,https://www.youtube.com/watch?v=Zfxs4ZBahGM,Zfxs4ZBahGM,PLsRNoUx8w3rMPT_e3BG8I2zho6CfSpS0h,UCsT0YIqwnpJCM-mx7-gSA4Q
70006,https://www.youtube.com/watch?v=eho7xCIb-2I,eho7xCIb-2I,PLsRNoUx8w3rMPT_e3BG8I2zho6CfSpS0h,UCsT0YIqwnpJCM-mx7-gSA4Q
70007,https://www.youtube.com/watch?v=dhm5lGtHqtM,dhm5lGtHqtM,PLsRNoUx8w3rMPT_e3BG8I2zho6CfSpS0h,UCsT0YIqwnpJCM-mx7-gSA4Q
70008,https://www.youtube.com/watch?v=JtVRCUUg_y4,JtVRCUUg_y4,PLsRNoUx8w3rO_WjBl2A33Gkmc2mw0ys4_,UCsT0YIqwnpJCM-mx7-gSA4Q
70009,https://www.youtube.com/watch?v=Kc_8OUzL2yc,Kc_8OUzL2yc,PLsRNoUx8w3rO_WjBl2A33Gkmc2mw0ys4_,UCsT0YIqwnpJCM-mx7-gSA4Q
70010,https://www.youtube.com/watch?v=ZozUZrDL8YE,ZozUZrDL8YE,PLsRNoUx8w3rO_WjBl2A33Gkmc2mw0ys4_,UCsT0YIqwnpJCM-mx7-gSA4Q
70011,https://www.youtube.com/watch?v=OtKUhsItym4,OtKUhsItym4,PLsRNoUx8w3rO_WjBl2A33Gkmc2mw0ys4_,UCsT0YIqwnpJCM-mx7-gSA4Q
70012,https://www.youtube.com/watch?v=jyRXWhtxasw,jyRXWhtxasw,PLsRNoUx8w3rOd0ojxTE1lb9J_wnWisPxn,UCsT0YIqwnpJCM-mx7-gSA4Q
70013,https://www.youtube.com/watch?v=z9xXid2kLQ0,z9xXid2kLQ0,PLsRNoUx8w3rOd0ojxTE1lb9J_wnWisPxn,UCsT0YIqwnpJCM-mx7-gSA4Q
70014,https://www.youtube.com/watch?v=hxdbAxXlnak,hxdbAxXlnak,PLsRNoUx8w3rOd0ojxTE1lb9J_wnWisPxn,UCsT0YIqwnpJCM-mx7-gSA4Q
70015,https://www.youtube.com/watch?v=M0CDecAAu50,M0CDecAAu50,PLsRNoUx8w3rOd0ojxTE1lb9J_wnWisPxn,UCsT0YIqwnpJCM-mx7-gSA4Q
70016,https://www.youtube.com/watch?v=wEUnaV7H6sM,wEUnaV7H6sM,PLsRNoUx8w3rOd0ojxTE1lb9J_wnWisPxn,UCsT0YIqwnpJCM-mx7-gSA4Q
70017,https://www.youtube.com/watch?v=IiMd3QVqhag,IiMd3QVqhag,PLsRNoUx8w3rOd0ojxTE1lb9J_wnWisPxn,UCsT0YIqwnpJCM-mx7-gSA4Q
70018,https://www.youtube.com/watch?v=lzzqc5Ynv1E,lzzqc5Ynv1E,PLsRNoUx8w3rOd0ojxTE1lb9J_wnWisPxn,UCsT0YIqwnpJCM-mx7-gSA4Q
70019,https://www.youtube.com/watch?v=TwrDjlxXK6c,TwrDjlxXK6c,PLsRNoUx8w3rOd0ojxTE1lb9J_wnWisPxn,UCsT0YIqwnpJCM-mx7-gSA4Q
70020,https://www.youtube.com/watch?v=AnDBAT2mf-A,AnDBAT2mf-A,PLsRNoUx8w3rOd0ojxTE1lb9J_wnWisPxn,UCsT0YIqwnpJCM-mx7-gSA4Q
70021,https://www.youtube.com/watch?v=hGj3KITBA7g,hGj3KITBA7g,PLsRNoUx8w3rOd0ojxTE1lb9J_wnWisPxn,UCsT0YIqwnpJCM-mx7-gSA4Q
70022,https://www.youtube.com/watch?v=U5gp5rsQ4jY,U5gp5rsQ4jY,PLsRNoUx8w3rOd0ojxTE1lb9J_wnWisPxn,UCsT0YIqwnpJCM-mx7-gSA4Q
70023,https://www.youtube.com/watch?v=5-jbBKLin3M,5-jbBKLin3M,PLsRNoUx8w3rOd0ojxTE1lb9J_wnWisPxn,UCsT0YIqwnpJCM-mx7-gSA4Q
70024,https://www.youtube.com/watch?v=-eDCDLdt30k,-eDCDLdt30k,PLsRNoUx8w3rN4ihrzcMBy-9NepC9ZDk20,UCsT0YIqwnpJCM-mx7-gSA4Q
70025,https://www.youtube.com/watch?v=zrjNBWMY8qM,zrjNBWMY8qM,PLsRNoUx8w3rN4ihrzcMBy-9NepC9ZDk20,UCsT0YIqwnpJCM-mx7-gSA4Q
70026,https://www.youtube.com/watch?v=sr6u40InkOQ,sr6u40InkOQ,PLsRNoUx8w3rN4ihrzcMBy-9NepC9ZDk20,UCsT0YIqwnpJCM-mx7-gSA4Q
70027,https://www.youtube.com/watch?v=inUljYnkxE0,inUljYnkxE0,PLsRNoUx8w3rN4ihrzcMBy-9NepC9ZDk20,UCsT0YIqwnpJCM-mx7-gSA4Q
70028,https://www.youtube.com/watch?v=VrYL3XvOKxY,VrYL3XvOKxY,PLsRNoUx8w3rN4ihrzcMBy-9NepC9ZDk20,UCsT0YIqwnpJCM-mx7-gSA4Q
70029,https://www.youtube.com/watch?v=tyhTTZIOms8,tyhTTZIOms8,PLsRNoUx8w3rN4ihrzcMBy-9NepC9ZDk20,UCsT0YIqwnpJCM-mx7-gSA4Q
70030,https://www.youtube.com/watch?v=wY2cb2ZyJuA,wY2cb2ZyJuA,PLsRNoUx8w3rMTD9_GEeeJAo_K0VDf-gNK,UCsT0YIqwnpJCM-mx7-gSA4Q
70031,https://www.youtube.com/watch?v=XDHcLI9c_6Y,XDHcLI9c_6Y,PLsRNoUx8w3rMTD9_GEeeJAo_K0VDf-gNK,UCsT0YIqwnpJCM-mx7-gSA4Q
