url,video_id,playlist_id,channel_id
https://www.youtube.com/watch?v=O7gtiFVScWM,O7gtiFVScWM,PLEb3ThbkPrFb8trPdPWE_5rusKhUhAqi7,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=GRrfmP2IZr4,GRrfmP2IZr4,PLEb3ThbkPrFb8trPdPWE_5rusKhUhAqi7,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=sBtwJOJVKhg,sBtwJOJVKhg,PLEb3ThbkPrFb8trPdPWE_5rusKhUhAqi7,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=qrr5p_Lg4z0,qrr5p_Lg4z0,PLEb3ThbkPrFb8trPdPWE_5rusKhUhAqi7,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=qgCaqbbAGbw,qgCaqbbAGbw,PLEb3ThbkPrFb8trPdPWE_5rusKhUhAqi7,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=cjWatkb8oqo,cjWatkb8oqo,PLEb3ThbkPrFb8trPdPWE_5rusKhUhAqi7,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=d6SUZPWlRqE,d6SUZPWlRqE,PLEb3ThbkPrFb8trPdPWE_5rusKhUhAqi7,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=-JeKgjUavC0,-JeKgjUavC0,PLEb3ThbkPrFb8trPdPWE_5rusKhUhAqi7,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=_vYvMS3RUt4,_vYvMS3RUt4,PLEb3ThbkPrFb8trPdPWE_5rusKhUhAqi7,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=OoYfcBhITI8,OoYfcBhITI8,PLEb3ThbkPrFb8trPdPWE_5rusKhUhAqi7,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=hmg3P8dgv_A,hmg3P8dgv_A,PLEb3ThbkPrFb8trPdPWE_5rusKhUhAqi7,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=zCzwaxJjPYc,zCzwaxJjPYc,PLEb3ThbkPrFb8trPdPWE_5rusKhUhAqi7,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=F9o5ayYy7wM,F9o5ayYy7wM,PLEb3ThbkPrFb8trPdPWE_5rusKhUhAqi7,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=98yGuyXb8rQ,98yGuyXb8rQ,PLEb3ThbkPrFb8trPdPWE_5rusKhUhAqi7,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=o2a_dfOkM1k,o2a_dfOkM1k,PLEb3ThbkPrFb8trPdPWE_5rusKhUhAqi7,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=Et2ytp4DvUY,Et2ytp4DvUY,PLEb3ThbkPrFb8trPdPWE_5rusKhUhAqi7,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=yF2WOtClb5U,yF2WOtClb5U,PLEb3ThbkPrFb8trPdPWE_5rusKhUhAqi7,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=B2dFpus3tKM,B2dFpus3tKM,PLEb3ThbkPrFb8trPdPWE_5rusKhUhAqi7,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=YzGMMfgOe88,YzGMMfgOe88,PLEb3ThbkPrFb8trPdPWE_5rusKhUhAqi7,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=a2x4W1fLyv8,a2x4W1fLyv8,PLEb3ThbkPrFb8trPdPWE_5rusKhUhAqi7,UC8p1vwvWtl6T73JiExfWs1g
