url,video_id,playlist_id,channel_id
https://www.youtube.com/watch?v=Oq4pXxJ1yYc,Oq4pXxJ1yYc,PLEb3ThbkPrFYFPlcmDu2luMa1dPfLKHkK,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=n34xHR83jB4,n34xHR83jB4,PLEb3ThbkPrFYFPlcmDu2luMa1dPfLKHkK,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=S2LriTHWORo,S2LriTHWORo,PLEb3ThbkPrFYFPlcmDu2luMa1dPfLKHkK,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=_94UUfSNkFE,_94UUfSNkFE,PLEb3ThbkPrFYFPlcmDu2luMa1dPfLKHkK,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=JOWPRymzTEg,JOWPRymzTEg,PLEb3ThbkPrFYFPlcmDu2luMa1dPfLKHkK,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=-gcVIRSO1vg,-gcVIRSO1vg,PLEb3ThbkPrFYFPlcmDu2luMa1dPfLKHkK,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=6jHmH18L1Y8,6jHmH18L1Y8,PLEb3ThbkPrFYFPlcmDu2luMa1dPfLKHkK,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=ezLCKuhL4t0,ezLCKuhL4t0,PLEb3ThbkPrFYFPlcmDu2luMa1dPfLKHkK,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=7fAtc3NhseI,7fAtc3NhseI,PLEb3ThbkPrFYFPlcmDu2luMa1dPfLKHkK,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=0uihB_prgf0,0uihB_prgf0,PLEb3ThbkPrFYFPlcmDu2luMa1dPfLKHkK,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=Hr6Re5s3B-Q,Hr6Re5s3B-Q,PLEb3ThbkPrFYFPlcmDu2luMa1dPfLKHkK,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=SaxkVbqpmtg,SaxkVbqpmtg,PLEb3ThbkPrFYFPlcmDu2luMa1dPfLKHkK,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=r8K-nyFIZPU,r8K-nyFIZPU,PLEb3ThbkPrFYFPlcmDu2luMa1dPfLKHkK,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=0v2avvKwKFI,0v2avvKwKFI,PLEb3ThbkPrFYFPlcmDu2luMa1dPfLKHkK,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=K44RB8PrPr8,K44RB8PrPr8,PLEb3ThbkPrFYFPlcmDu2luMa1dPfLKHkK,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=OwghoK48a8Q,OwghoK48a8Q,PLEb3ThbkPrFYFPlcmDu2luMa1dPfLKHkK,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=gWTzyUbHHYA,gWTzyUbHHYA,PLEb3ThbkPrFYFPlcmDu2luMa1dPfLKHkK,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=bKFsbfLP_Co,bKFsbfLP_Co,PLEb3ThbkPrFYFPlcmDu2luMa1dPfLKHkK,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=_ANTEEXX4F4,_ANTEEXX4F4,PLEb3ThbkPrFYFPlcmDu2luMa1dPfLKHkK,UC8p1vwvWtl6T73JiExfWs1g
