url,video_id,playlist_id,channel_id
https://www.youtube.com/watch?v=itvXAMWlJNY,itvXAMWlJNY,PL707560C3F2F41C63,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=HoJstJIEnIw,HoJstJIEnIw,PL707560C3F2F41C63,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=3eYXJKlb_rw,3eYXJKlb_rw,PL707560C3F2F41C63,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=BiTUFmtbIzM,BiTUFmtbIzM,PL707560C3F2F41C63,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=1yCVGoataXU,1yCVGoataXU,PL707560C3F2F41C63,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=CPkZ-Zyv-VQ,CPkZ-Zyv-VQ,PL707560C3F2F41C63,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=FrJ2WA2eBNg,FrJ2WA2eBNg,PL707560C3F2F41C63,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=XfU5YrGv9fY,XfU5YrGv9fY,PL707560C3F2F41C63,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=sih5jFuIox0,sih5jFuIox0,PL707560C3F2F41C63,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=lBhGQMd_6tg,lBhGQMd_6tg,PL707560C3F2F41C63,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=dTg_ckHs1v8,dTg_ckHs1v8,PL707560C3F2F41C63,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=7TOUQ6tv9Vw,7TOUQ6tv9Vw,PL707560C3F2F41C63,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=1PztfOEmogs,1PztfOEmogs,PL707560C3F2F41C63,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=yxCyOY_Dpq8,yxCyOY_Dpq8,PL707560C3F2F41C63,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=U88tV7TlpUY,U88tV7TlpUY,PL707560C3F2F41C63,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=DJufLxRI0sk,DJufLxRI0sk,PL707560C3F2F41C63,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=4QdjI-aVr70,4QdjI-aVr70,PL707560C3F2F41C63,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=BVeEvQDY0GE,BVeEvQDY0GE,PL707560C3F2F41C63,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=7oJdorfr1y8,7oJdorfr1y8,PL707560C3F2F41C63,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=SoxoEThAnRA,SoxoEThAnRA,PL707560C3F2F41C63,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=H8dfNKAc5DU,H8dfNKAc5DU,PL707560C3F2F41C63,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=1iFEvpQsv2A,1iFEvpQsv2A,PL707560C3F2F41C63,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=xsJ3KW6x4nw,xsJ3KW6x4nw,PL707560C3F2F41C63,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=oZJlO_WnE8Y,oZJlO_WnE8Y,PL707560C3F2F41C63,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=2IpxNWxdR8g,2IpxNWxdR8g,PL707560C3F2F41C63,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=f1Ak2E062VU,f1Ak2E062VU,PL707560C3F2F41C63,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=hvcFXaQjSzo,hvcFXaQjSzo,PL707560C3F2F41C63,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=iliN4bnXitc,iliN4bnXitc,PL707560C3F2F41C63,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=knz0FTXPXd8,knz0FTXPXd8,PL707560C3F2F41C63,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=l_895UEjcwA,l_895UEjcwA,PL707560C3F2F41C63,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=NxHNNB24gZE,NxHNNB24gZE,PL707560C3F2F41C63,UC8p1vwvWtl6T73JiExfWs1g
