url,video_id,playlist_id,channel_id
https://www.youtube.com/watch?v=gtBaXrApm3M,gtBaXrApm3M,PLEb3ThbkPrFZu2Cvn8yXwzfN1MSIW8OSp,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=3bjmlIJxsiM,3bjmlIJxsiM,PLEb3ThbkPrFZu2Cvn8yXwzfN1MSIW8OSp,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=cK9C_MfjAIk,cK9C_MfjAIk,PLEb3ThbkPrFYodhuAji4wPEmDEPdymA5N,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=p8sWJ-0LlDs,p8sWJ-0LlDs,PLEb3ThbkPrFYodhuAji4wPEmDEPdymA5N,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=ROht4qQWC-E,ROht4qQWC-E,PLEb3ThbkPrFYodhuAji4wPEmDEPdymA5N,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=oCgd-a7TE64,oCgd-a7TE64,PLEb3ThbkPrFYodhuAji4wPEmDEPdymA5N,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=rCHupb1YMn0,rCHupb1YMn0,PLEb3ThbkPrFYodhuAji4wPEmDEPdymA5N,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=hsGKvQzsldc,hsGKvQzsldc,PLEb3ThbkPrFYodhuAji4wPEmDEPdymA5N,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=kdDWOeIgb-g,kdDWOeIgb-g,PLEb3ThbkPrFYodhuAji4wPEmDEPdymA5N,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=0meMfFJ4xOU,0meMfFJ4xOU,PLEb3ThbkPrFYodhuAji4wPEmDEPdymA5N,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=x9ZJeBomMr0,x9ZJeBomMr0,PLEb3ThbkPrFYodhuAji4wPEmDEPdymA5N,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=YwGt6-DQIos,YwGt6-DQIos,PLEb3ThbkPrFYodhuAji4wPEmDEPdymA5N,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=gbgJy8kqFho,gbgJy8kqFho,PLEb3ThbkPrFYodhuAji4wPEmDEPdymA5N,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=KKdzdhpBUw0,KKdzdhpBUw0,PLEb3ThbkPrFaYsRka9hH0uDo_lw2WM_U6,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=BKaGT9UJ7y4,BKaGT9UJ7y4,PLEb3ThbkPrFaYsRka9hH0uDo_lw2WM_U6,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=KW6pkHqRZCs,KW6pkHqRZCs,PLEb3ThbkPrFaYsRka9hH0uDo_lw2WM_U6,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=PV3Zg7AW2kE,PV3Zg7AW2kE,PLEb3ThbkPrFaYsRka9hH0uDo_lw2WM_U6,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=YGZ6N-tW1Cc,YGZ6N-tW1Cc,PLEb3ThbkPrFaYsRka9hH0uDo_lw2WM_U6,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=v1serXGsGkA,v1serXGsGkA,PLEb3ThbkPrFaYsRka9hH0uDo_lw2WM_U6,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=8KKlQ7hBkzg,8KKlQ7hBkzg,PLEb3ThbkPrFaYsRka9hH0uDo_lw2WM_U6,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=iiT1uzlcvUE,iiT1uzlcvUE,PLEb3ThbkPrFaYsRka9hH0uDo_lw2WM_U6,UC8p1vwvWtl6T73JiExfWs1g
https://www.youtube.com/watch?v=4pWwsD5P_c8,4pWwsD5P_c8,PLEb3ThbkPrFaYsRka9hH0uDo_lw2WM_U6,UC8p1vwvWtl6T73JiExfWs1g
