url,video_id,playlist_id,channel_id,download
https://www.youtube.com/watch?v=pFOJ0uGZH-E,pFOJ0uGZH-E,PLaA2LcIYHOgTLohY2wW3dysMrP17TKWSb,UCLlw7TAl8zmJa4vGFKu1c_Q,True
https://www.youtube.com/watch?v=Iyvn--Z37DQ,Iyvn--Z37DQ,PLaA2LcIYHOgRnBTME6r5CGDS2sT7RSRL1,UCLlw7TAl8zmJa4vGFKu1c_Q,True
https://www.youtube.com/watch?v=VuxoFlRF9xo,VuxoFlRF9xo,PLaA2LcIYHOgTEHYqPUip3FCSZuUw4JA6M,UCLlw7TAl8zmJa4vGFKu1c_Q,True
https://www.youtube.com/watch?v=ypAvUCnqdQs,ypAvUCnqdQs,PLaA2LcIYHOgQtM2jMAOg8Nh7QsDm-FskR,UCLlw7TAl8zmJa4vGFKu1c_Q,True
https://www.youtube.com/watch?v=Fm4twXc7tCw,Fm4twXc7tCw,PLaA2LcIYHOgSbqNeK0lhfUfI24lbk77Lh,UCLlw7TAl8zmJa4vGFKu1c_Q,True
https://www.youtube.com/watch?v=luttppoAC_w,luttppoAC_w,PLaA2LcIYHOgSnt7FPP8LyAa8Cn0fZ8X3t,UCLlw7TAl8zmJa4vGFKu1c_Q,True
https://www.youtube.com/watch?v=VTe4gQuLrk0,VTe4gQuLrk0,PLaA2LcIYHOgQMIVgk1X-TSnCF3sFj6jZb,UCLlw7TAl8zmJa4vGFKu1c_Q,True
https://www.youtube.com/watch?v=2R6ecJdElZI,2R6ecJdElZI,PLaA2LcIYHOgQoe8ae99Wepj5IQ-z7cJaD,UCLlw7TAl8zmJa4vGFKu1c_Q,True
https://www.youtube.com/watch?v=1XjnkNxF3Fw,1XjnkNxF3Fw,PLaA2LcIYHOgQnerQpCoYkfTU2VN8K_ik2,UCLlw7TAl8zmJa4vGFKu1c_Q,True
https://www.youtube.com/watch?v=IN2jwJP3cfk,IN2jwJP3cfk,PLaA2LcIYHOgQnerQpCoYkfTU2VN8K_ik2,UCLlw7TAl8zmJa4vGFKu1c_Q,True
https://www.youtube.com/watch?v=ikLZRWQjVBI,ikLZRWQjVBI,PLaA2LcIYHOgQnerQpCoYkfTU2VN8K_ik2,UCLlw7TAl8zmJa4vGFKu1c_Q,True
https://www.youtube.com/watch?v=MPRvM35Rob8,MPRvM35Rob8,PLaA2LcIYHOgQnerQpCoYkfTU2VN8K_ik2,UCLlw7TAl8zmJa4vGFKu1c_Q,True
https://www.youtube.com/watch?v=HlwtQIIS7ww,HlwtQIIS7ww,PLaA2LcIYHOgTP8CbnInLjL0WFwllauCr7,UCLlw7TAl8zmJa4vGFKu1c_Q,True
https://www.youtube.com/watch?v=omyYIdx9wjo,omyYIdx9wjo,PLaA2LcIYHOgSQ2A9-sR4MVlX6jdBteZ70,UCLlw7TAl8zmJa4vGFKu1c_Q,True
