url,video_id,celeb
https://www.youtube.com/watch?v=Te8hvmzfdC0,Te8hvmzfdC0,Jerry Bruckheimer
https://www.youtube.com/watch?v=0FLTe5OH7wY,0FLTe5OH7wY,Suge Knight
https://www.youtube.com/watch?v=XqMr40L9uKg,XqMr40L9uKg,Krysten Ritter
https://www.youtube.com/watch?v=GRIDhjDOG6M,GRIDhjDOG6M,Kristian Luuk
https://www.youtube.com/watch?v=GQnagnk03qA,GQnagnk03qA,Kerri-Anne Kennerley
https://www.youtube.com/watch?v=jDm5eGRMh0A,jDm5eGRMh0A,Bret Michaels
https://www.youtube.com/watch?v=rJjQcTMq4WI,rJjQcTMq4WI,Anjali
https://www.youtube.com/watch?v=zYnqH54o4Ik,zYnqH54o4Ik,Alex Ebert
https://www.youtube.com/watch?v=s9e32TpWDFs,s9e32TpWDFs,Helen Shapiro
https://www.youtube.com/watch?v=JZXl17QyyoU,JZXl17QyyoU,Mathieu Flamini
https://www.youtube.com/watch?v=qa3NM9Jhkn0,qa3NM9Jhkn0,Christopher Eccleston
https://www.youtube.com/watch?v=GXRbwS7Gr3s,GXRbwS7Gr3s,Miguel Herrera
https://www.youtube.com/watch?v=GCOJW2M0WOw,GCOJW2M0WOw,Jiří Šlégr
https://www.youtube.com/watch?v=Q_lqYJO1EQE,Q_lqYJO1EQE,Rohit Sharma
https://www.youtube.com/watch?v=lAb3woQLB68,lAb3woQLB68,Travis Hafner
https://www.youtube.com/watch?v=Yrx4qviqNmc,Yrx4qviqNmc,Arlene Phillips
https://www.youtube.com/watch?v=SnnrVJ9xnKQ,SnnrVJ9xnKQ,John Cusack
https://www.youtube.com/watch?v=a9MsHGMjUAE,a9MsHGMjUAE,Pam Bondi
https://www.youtube.com/watch?v=nJVWBPjaZuw,nJVWBPjaZuw,Heather Dubrow
https://www.youtube.com/watch?v=IYjSevYxSE4,IYjSevYxSE4,Jeanine Pirro
https://www.youtube.com/watch?v=NHOF-etePzU,NHOF-etePzU,Mamta Mohandas
https://www.youtube.com/watch?v=gaHY6NO90EQ,gaHY6NO90EQ,Fabio Fognini
https://www.youtube.com/watch?v=WtGY0Ztmin0,WtGY0Ztmin0,Shaun White
https://www.youtube.com/watch?v=rbzk6rfvnd4,rbzk6rfvnd4,Kris Lemche
https://www.youtube.com/watch?v=d1OcCCXPdco,d1OcCCXPdco,Jacob Hoggard
https://www.youtube.com/watch?v=qRnGsCz2Vac,qRnGsCz2Vac,Aries Spears
https://www.youtube.com/watch?v=IlcmhLAtbhI,IlcmhLAtbhI,Eric Bana
https://www.youtube.com/watch?v=T-COHo3LdoM,T-COHo3LdoM,Sophie Marceau
https://www.youtube.com/watch?v=YgGi_qwmy6o,YgGi_qwmy6o,Magic Juan
https://www.youtube.com/watch?v=AxysYS5d_qA,AxysYS5d_qA,Shane MacGowan
https://www.youtube.com/watch?v=ERqKnKZ39F4,ERqKnKZ39F4,Laura Chiatti
https://www.youtube.com/watch?v=UGA8eG0lG0g,UGA8eG0lG0g,Laura Tobin
https://www.youtube.com/watch?v=OZ1M5rWPugo,OZ1M5rWPugo,Chantal Jouanno
https://www.youtube.com/watch?v=kuzpgomhLPA,kuzpgomhLPA,Kurt Elling
