url,video_id,celeb
https://www.youtube.com/watch?v=4QFtoulUII0,4QFtoulUII0,Dmitri Hvorostovsky
https://www.youtube.com/watch?v=ihCgVeBX-i0,ihCgVeBX-i0,Manon Melis
https://www.youtube.com/watch?v=0Czj2WUdBcA,0Czj2WUdBcA,Dan Carter
https://www.youtube.com/watch?v=sYf2ORSKR4w,sYf2ORSKR4w,Adrienne Maloof
https://www.youtube.com/watch?v=HgWvOYMzQHs,HgWvOYMzQHs,Paul McGinley
https://www.youtube.com/watch?v=QnW3hQp0yLA,QnW3hQp0yLA,Jo Whiley
https://www.youtube.com/watch?v=Vc9aznwdatY,Vc9aznwdatY,Lyndsy Fonseca
https://www.youtube.com/watch?v=u8DnaWHfx48,u8DnaWHfx48,Missy Franklin
https://www.youtube.com/watch?v=YO6ywR9Y4jA,YO6ywR9Y4jA,Prithviraj Sukumaran
https://www.youtube.com/watch?v=xijtgXFM7ew,xijtgXFM7ew,Carl Edwards
https://www.youtube.com/watch?v=wL0AGZGH0b0,wL0AGZGH0b0,Angelica Celaya
https://www.youtube.com/watch?v=pXlH8kYM0Qo,pXlH8kYM0Qo,Varalaxmi Sarathkumar
https://www.youtube.com/watch?v=T_CgTl2idcI,T_CgTl2idcI,Sacha Parkinson
https://www.youtube.com/watch?v=Neff6u7dta0,Neff6u7dta0,David Coverdale
https://www.youtube.com/watch?v=hBwvuSQ6l6o,hBwvuSQ6l6o,Andrew W.K.
https://www.youtube.com/watch?v=_IUzitypJ2g,_IUzitypJ2g,Lamar Odom
https://www.youtube.com/watch?v=uE_-_Di-cI4,uE_-_Di-cI4,Myleene Klass
https://www.youtube.com/watch?v=ub28MZbDsn0,ub28MZbDsn0,Neelima Rani
https://www.youtube.com/watch?v=GQ8bq1squ0M,GQ8bq1squ0M,Katie Chonacas
https://www.youtube.com/watch?v=4cymPOdQPKE,4cymPOdQPKE,Ronit Roy
https://www.youtube.com/watch?v=-zuGiyK5uvs,-zuGiyK5uvs,Dave Grohl
https://www.youtube.com/watch?v=C54uM0ULqZg,C54uM0ULqZg,Colin Farrell
https://www.youtube.com/watch?v=pOESshZMfGI,pOESshZMfGI,Marie Gillain
