url,video_id,celeb
https://www.youtube.com/watch?v=9A0ynPBpc3E,9A0ynPBpc3E,Sıla Şahin
https://www.youtube.com/watch?v=X7E50pZ7aL4,X7E50pZ7aL4,Sussanne Khan
https://www.youtube.com/watch?v=d90g1zvhlH0,d90g1zvhlH0,Andy Reid
https://www.youtube.com/watch?v=sE0BgEdXVtA,sE0BgEdXVtA,Xavier Trias
https://www.youtube.com/watch?v=8TJXd4Cz9_c,8TJXd4Cz9_c,Magdaléna Rybáriková
https://www.youtube.com/watch?v=ibUYb7hyKKM,ibUYb7hyKKM,Jason Ritter
https://www.youtube.com/watch?v=OJdKJb3K8hE,OJdKJb3K8hE,Debbie Ryan
https://www.youtube.com/watch?v=jWepa2qwoGM,jWepa2qwoGM,Joanna Cassidy
https://www.youtube.com/watch?v=cliZZYQzZ40,cliZZYQzZ40,Lou Lamoriello
https://www.youtube.com/watch?v=2bjXeL-431s,2bjXeL-431s,Brian Schweitzer
https://www.youtube.com/watch?v=2jyCM2t0xMI,2jyCM2t0xMI,Sly Stone
https://www.youtube.com/watch?v=SrXBlmHIWMY,SrXBlmHIWMY,Ben Lloyd-Hughes
https://www.youtube.com/watch?v=Hw50sj0eYOk,Hw50sj0eYOk,Henry Burris
https://www.youtube.com/watch?v=EoIcEu3S0BQ,EoIcEu3S0BQ,Nick Jonas
https://www.youtube.com/watch?v=gxiUG-fwNgA,gxiUG-fwNgA,Delphine Boël
https://www.youtube.com/watch?v=OM0uVFTCSYQ,OM0uVFTCSYQ,Stefanie Hertel
https://www.youtube.com/watch?v=9JpGqVTmQes,9JpGqVTmQes,Neil Warnock
https://www.youtube.com/watch?v=pOk-yCU4iko,pOk-yCU4iko,Michaela May
https://www.youtube.com/watch?v=4Y8G3yQHHnM,4Y8G3yQHHnM,Portia Doubleday
https://www.youtube.com/watch?v=W5xqaIXYh4g,W5xqaIXYh4g,Stjepan Mesić
https://www.youtube.com/watch?v=tewNo8JCs_0,tewNo8JCs_0,John Elkann
https://www.youtube.com/watch?v=TrU-K--9NZc,TrU-K--9NZc,Kelis
https://www.youtube.com/watch?v=rixwg1CbCuE,rixwg1CbCuE,Poonam Dhillon
https://www.youtube.com/watch?v=afoVB55IykQ,afoVB55IykQ,Míchel Salgado
https://www.youtube.com/watch?v=o0v8Jx3UGhg,o0v8Jx3UGhg,Anthony Mundine
https://www.youtube.com/watch?v=hmNjJ1r1adE,hmNjJ1r1adE,Sergey Lazarev
https://www.youtube.com/watch?v=81bjsQ5fnH4,81bjsQ5fnH4,Shweta Prasad
https://www.youtube.com/watch?v=mIjPHwUXndU,mIjPHwUXndU,Sushil Koirala
https://www.youtube.com/watch?v=-tGt6JxsxW0,-tGt6JxsxW0,Pavel Bém
https://www.youtube.com/watch?v=MEGcLCByEoY,MEGcLCByEoY,Brad Wall
https://www.youtube.com/watch?v=H7ngj6OZCgs,H7ngj6OZCgs,Jesse J. White
https://www.youtube.com/watch?v=yWKQmVy-vbM,yWKQmVy-vbM,Corey Haim
https://www.youtube.com/watch?v=5XAR4DPlsUI,5XAR4DPlsUI,Scott Hartnell
https://www.youtube.com/watch?v=yRy2FOpCvws,yRy2FOpCvws,David Beckham
