url,video_id,celeb
https://www.youtube.com/watch?v=vYETQSARw-s,vYETQSARw-s,Sally Fitzgibbons
https://www.youtube.com/watch?v=KnkeG3GBO3M,KnkeG3GBO3M,Mimi Rogers
https://www.youtube.com/watch?v=naFNiqiX16E,naFNiqiX16E,Sula Miranda
https://www.youtube.com/watch?v=38EQjhiCeTA,38EQjhiCeTA,Sasha Roiz
https://www.youtube.com/watch?v=xhlPrFmdmtg,xhlPrFmdmtg,Agnès Jaoui
https://www.youtube.com/watch?v=1IaRUBYeShU,1IaRUBYeShU,Nia Ramadhani
https://www.youtube.com/watch?v=_Kt7fcHEz7Q,_Kt7fcHEz7Q,Brandon Ríos
https://www.youtube.com/watch?v=Cap9rr3vYCg,Cap9rr3vYCg,Thomas Alsgaard
https://www.youtube.com/watch?v=Z6jyHydxLnI,Z6jyHydxLnI,Antoaneta Stefanova
https://www.youtube.com/watch?v=6gjS1tbzvIA,6gjS1tbzvIA,Branch Warren
https://www.youtube.com/watch?v=uRiigCFP06s,uRiigCFP06s,Delnaaz Irani
https://www.youtube.com/watch?v=QRehVm2UJs0,QRehVm2UJs0,Kris Peeters
https://www.youtube.com/watch?v=icanRfky-lk,icanRfky-lk,Belçim Bilgin
https://www.youtube.com/watch?v=6gm3YO3OgSg,6gm3YO3OgSg,Rolando Villazón
https://www.youtube.com/watch?v=kQkTpRVPVBY,kQkTpRVPVBY,Jess Thorup
https://www.youtube.com/watch?v=p3l4sKAwal8,p3l4sKAwal8,Sugar Ray Leonard
https://www.youtube.com/watch?v=Pl1qeaXm56o,Pl1qeaXm56o,Brian Holm
https://www.youtube.com/watch?v=aJqD2j5ykHk,aJqD2j5ykHk,Naga Chaitanya
https://www.youtube.com/watch?v=SD8MVK1M32o,SD8MVK1M32o,Andrea Agnelli
https://www.youtube.com/watch?v=wFdTq7HNHFw,wFdTq7HNHFw,DJ Khaled
https://www.youtube.com/watch?v=0ikyodqIIU8,0ikyodqIIU8,Jean-Luc Bilodeau
https://www.youtube.com/watch?v=_o0yU40F3uc,_o0yU40F3uc,Sergio Marchionne
https://www.youtube.com/watch?v=SCBvfaKi1bU,SCBvfaKi1bU,Paula Garcés
https://www.youtube.com/watch?v=1YXqhxSrY6E,1YXqhxSrY6E,Sridevi Vijaykumar
https://www.youtube.com/watch?v=LrNpEqLnhlI,LrNpEqLnhlI,Svetlana Kuznetsova
https://www.youtube.com/watch?v=ly0doqnE5Zs,ly0doqnE5Zs,Thierry Lhermitte
https://www.youtube.com/watch?v=rHiLouP7qbQ,rHiLouP7qbQ,Ewan McGregor
https://www.youtube.com/watch?v=L5ibaPGDQXE,L5ibaPGDQXE,Niclas Wahlgren
https://www.youtube.com/watch?v=eHR5_N_IyiU,eHR5_N_IyiU,Ben Carson
https://www.youtube.com/watch?v=YsTy4GRpfwo,YsTy4GRpfwo,Melissa Rivers
https://www.youtube.com/watch?v=_whYFvtoIh0,_whYFvtoIh0,Leszek Balcerowicz
https://www.youtube.com/watch?v=vP4wHOgwC6A,vP4wHOgwC6A,Jean-Pierre Papin
https://www.youtube.com/watch?v=OmuXCLqYS3E,OmuXCLqYS3E,Jean Dujardin
https://www.youtube.com/watch?v=bRr0j1OPt_I,bRr0j1OPt_I,Sam Thaiday
https://www.youtube.com/watch?v=s8HMatG8bsI,s8HMatG8bsI,Susana Dosamantes
https://www.youtube.com/watch?v=ZJ4V2MjSSt8,ZJ4V2MjSSt8,Raj Thackeray
https://www.youtube.com/watch?v=u84fJfGsJHk,u84fJfGsJHk,Amjad Ali Khan
https://www.youtube.com/watch?v=5dt3QHCA5aY,5dt3QHCA5aY,Arbaaz Khan
