url,video_id,celeb
https://www.youtube.com/watch?v=FW5luTnZ4AA,FW5luTnZ4AA,Whoopi Goldberg
https://www.youtube.com/watch?v=EHblqKTnx3A,EHblqKTnx3A,Rob Ford
https://www.youtube.com/watch?v=qqX68IxwC7A,qqX68IxwC7A,John Leguizamo
https://www.youtube.com/watch?v=uC4mafbR7mQ,uC4mafbR7mQ,Ratan Tata
https://www.youtube.com/watch?v=AJiMUoi5-X4,AJiMUoi5-X4,Jack Lew
https://www.youtube.com/watch?v=VT61PujaUss,VT61PujaUss,Gilles Bernheim
https://www.youtube.com/watch?v=3pEBt7jcklA,3pEBt7jcklA,Monica Lierhaus
https://www.youtube.com/watch?v=m-BTUzUqQIA,m-BTUzUqQIA,Benjamin Castaldi
https://www.youtube.com/watch?v=s5WJBWaWhBQ,s5WJBWaWhBQ,Rick Gonzalez
https://www.youtube.com/watch?v=Js0HFMBt_Wk,Js0HFMBt_Wk,Anahí de Cardenas
https://www.youtube.com/watch?v=0Ik0pTFW2wA,0Ik0pTFW2wA,Christian Cooke
https://www.youtube.com/watch?v=FGl8vFQt0K0,FGl8vFQt0K0,Rolando McClain
https://www.youtube.com/watch?v=zcwYhQxjdQ0,zcwYhQxjdQ0,Joel Lundqvist
https://www.youtube.com/watch?v=b5ihQBtCefY,b5ihQBtCefY,Christof Innerhofer
https://www.youtube.com/watch?v=LSM7x7J2dnY,LSM7x7J2dnY,Henri Leconte
https://www.youtube.com/watch?v=10cYOasTN8o,10cYOasTN8o,Arthur Darvill
https://www.youtube.com/watch?v=BY1UfsPlVnY,BY1UfsPlVnY,Leanne Wood
https://www.youtube.com/watch?v=EenwX2qdEos,EenwX2qdEos,Anna Chakvetadze
https://www.youtube.com/watch?v=C3ojNwwMTaA,C3ojNwwMTaA,Killer Mike
https://www.youtube.com/watch?v=npFXnC_9Hg0,npFXnC_9Hg0,Tony Leung Chiu Wai
https://www.youtube.com/watch?v=WIqYQPc88jg,WIqYQPc88jg,Michaela Schaffrath
https://www.youtube.com/watch?v=mq76Tkz8tko,mq76Tkz8tko,Kimbo Slice
https://www.youtube.com/watch?v=FR8AL3SD6io,FR8AL3SD6io,Jason Aldean
